,Graph,Collection,Nodes,Edges,Density,Maximum degree,Minimum degree,Average degree,Assortativity,Total triangles,Average triangles,Maximum triangles,Avg. clustering coef.,Frac. closed triangles,Maximum k-core,Max. clique (lb)
824,ENZYMES-g351,Cheminformatics,22.0,84.0,0.3636,6.0,0.0,3.82,-0.06,31.0,1.41,4.0,0.243,0.261,3.0,1.0
574,ENZYMES-g126,Cheminformatics,32.0,94.0,0.1895,5.0,0.0,2.94,-0.06,13.0,0.41,2.0,0.08199999999999999,0.124,3.0,1.0
801,ENZYMES-g330,Cheminformatics,14.0,52.0,0.5714,7.0,0.0,3.71,-0.16,18.0,1.29,6.0,0.211,0.273,3.0,2.0
606,ENZYMES-g155,Cheminformatics,18.0,66.0,0.4314,7.0,0.0,3.67,-0.1,23.0,1.28,5.5,0.198,0.237,3.0,2.0
969,ENZYMES-g482,Cheminformatics,26.0,88.0,0.2708,5.0,0.0,3.38,-0.05,25.0,0.96,4.0,0.163,0.219,3.0,2.0
954,ENZYMES-g469,Cheminformatics,17.0,60.0,0.4412,5.0,0.0,3.53,-0.06,45.0,2.65,4.0,0.5820000000000001,0.5920000000000001,3.0,2.0
952,ENZYMES-g467,Cheminformatics,20.0,82.0,0.4316,6.0,0.0,4.1,-0.02,44.0,2.2,5.0,0.308,0.331,3.0,1.0
607,ENZYMES-g156,Cheminformatics,12.0,44.0,0.6667,5.0,0.0,3.67,-0.08,18.0,1.5,4.0,0.272,0.31,3.0,2.0
719,ENZYMES-g257,Cheminformatics,16.0,58.0,0.4833,5.0,0.0,3.63,-0.05,45.0,2.81,5.0,0.594,0.5920000000000001,3.0,2.0
811,ENZYMES-g34,Cheminformatics,8.0,28.0,1.0,5.0,0.0,3.5,-0.12,21.0,2.63,4.0,0.621,0.618,3.0,2.0
783,ENZYMES-g314,Cheminformatics,22.0,76.0,0.329,5.0,0.0,3.45,-0.04,26.0,1.18,3.0,0.265,0.277,3.0,1.0
1066,ENZYMES-g57,Cheminformatics,10.0,36.0,0.8,5.0,0.0,3.6,-0.16,27.0,2.7,4.0,0.667,0.614,3.0,2.0
615,ENZYMES-g163,Cheminformatics,12.0,44.0,0.6667,5.0,0.0,3.67,-0.11,29.0,2.42,5.0,0.556,0.5579999999999999,3.0,2.0
861,ENZYMES-g385,Cheminformatics,16.0,58.0,0.4833,5.0,0.0,3.63,-0.1,22.0,1.38,4.0,0.365,0.297,3.0,1.0
951,ENZYMES-g466,Cheminformatics,20.0,76.0,0.4,6.0,0.0,3.8,-0.03,26.0,1.3,4.0,0.193,0.232,3.0,1.0
642,ENZYMES-g188,Cheminformatics,20.0,78.0,0.4105,5.0,0.0,3.9,-0.01,56.0,2.8,7.0,0.448,0.475,3.0,2.0
908,ENZYMES-g427,Cheminformatics,36.0,128.0,0.2032,5.0,0.0,3.56,-0.03,114.0,3.17,5.0,0.759,0.659,3.0,2.0
1030,ENZYMES-g537,Cheminformatics,42.0,178.0,0.2067,8.0,0.0,4.24,-0.04,97.0,2.31,11.5,0.329,0.311,3.0,2.0
563,ENZYMES-g116,Cheminformatics,42.0,148.0,0.1719,5.0,0.0,3.52,-0.03,108.0,2.57,6.0,0.5670000000000001,0.563,3.0,2.0
778,ENZYMES-g31,Cheminformatics,38.0,162.0,0.2304,7.0,0.0,4.26,-0.02,126.0,3.32,7.0,0.5379999999999999,0.458,3.0,2.0
690,ENZYMES-g230,Cheminformatics,32.0,136.0,0.2742,7.0,0.0,4.25,-0.03,105.0,3.28,7.0,0.516,0.469,3.0,2.0
1136,ENZYMES-g92,Cheminformatics,36.0,154.0,0.2444,7.0,0.0,4.28,-0.05,118.0,3.28,6.0,0.49,0.463,3.0,2.0
984,ENZYMES-g496,Cheminformatics,42.0,152.0,0.1765,6.0,0.0,3.62,-0.03,104.0,2.48,6.0,0.529,0.505,3.0,2.0
619,ENZYMES-g167,Cheminformatics,43.0,188.0,0.2082,7.0,0.0,4.37,-0.03,152.0,3.53,8.0,0.4970000000000001,0.463,3.0,2.0
1032,ENZYMES-g539,Cheminformatics,41.0,184.0,0.2244,6.0,0.0,4.49,-0.03,154.0,3.76,6.0,0.52,0.471,3.0,2.0
990,ENZYMES-g500,Cheminformatics,43.0,196.0,0.2171,6.0,0.0,4.56,-0.01,159.0,3.7,7.0,0.478,0.434,4.0,2.0
676,ENZYMES-g218,Cheminformatics,44.0,194.0,0.2051,8.0,0.0,4.41,-0.03,119.0,2.7,8.0,0.35600000000000004,0.342,3.0,2.0
1129,ENZYMES-g86,Cheminformatics,39.0,138.0,0.1862,6.0,0.0,3.54,-0.04,100.0,2.56,6.0,0.603,0.568,3.0,2.0
622,ENZYMES-g17,Cheminformatics,40.0,190.0,0.2436,7.0,0.0,4.75,-0.02,151.0,3.78,6.0,0.441,0.411,3.0,2.0
1048,ENZYMES-g553,Cheminformatics,45.0,164.0,0.1657,6.0,0.0,3.64,-0.02,135.0,3.0,7.0,0.607,0.5920000000000001,3.0,2.0
756,ENZYMES-g290,Cheminformatics,38.0,148.0,0.2105,6.0,0.0,3.89,-0.03,130.0,3.42,6.5,0.624,0.575,3.0,2.0
722,ENZYMES-g26,Cheminformatics,40.0,170.0,0.2179,7.0,0.0,4.25,-0.02,145.0,3.63,8.0,0.5529999999999999,0.505,3.0,2.0
1028,ENZYMES-g535,Cheminformatics,40.0,168.0,0.2154,6.0,0.0,4.2,-0.02,141.0,3.53,7.0,0.5329999999999999,0.509,3.0,2.0
544,ENZYMES-g1,Cheminformatics,37.0,168.0,0.2523,7.0,0.0,4.54,-0.02,149.0,4.03,6.5,0.523,0.482,4.0,2.0
1078,ENZYMES-g580,Cheminformatics,38.0,150.0,0.2134,7.0,0.0,3.95,-0.04,111.0,2.92,10.0,0.545,0.489,3.0,2.0
1127,ENZYMES-g84,Cheminformatics,35.0,148.0,0.2487,5.0,0.0,4.23,-0.04,112.0,3.2,6.0,0.486,0.469,3.0,2.0
978,ENZYMES-g490,Cheminformatics,35.0,134.0,0.2252,6.0,0.0,3.83,-0.05,100.0,2.86,7.0,0.552,0.521,3.0,2.0
753,ENZYMES-g288,Cheminformatics,41.0,158.0,0.1927,7.0,0.0,3.85,-0.03,138.0,3.37,9.0,0.648,0.585,3.0,2.0
1047,ENZYMES-g552,Cheminformatics,41.0,172.0,0.2098,7.0,0.0,4.2,-0.02,143.0,3.49,9.0,0.535,0.485,3.0,2.0
890,ENZYMES-g410,Cheminformatics,28.0,124.0,0.328,7.0,0.0,4.43,-0.06,108.0,3.86,7.5,0.5479999999999999,0.507,3.0,2.0
